country,id,name,misspelt_name
Mexico,3522845,Villa Nanchital,Villa qanchxtal
Guatemala,3587902,Villa Nueva,Villa Nufta
Argentina,3832662,Villa Nueva,VillajNueva
Argentina,3427388,Villa Ocampo,ViliapOcampo
United States,4914830,Villa Park,VixlawPark
Argentina,3832653,Villa Paula de Sarmiento,Villa PaulayuxrSarmiento
Argentina,3832647,Villa Regina,Villa xegnna
Argentina,6693230,Villa Santa Rita,Vilya fanta Rita
Mexico,4012693,Villa de Costa Rica,Villa dexCista uica
Venezuela,3625341,Villa de Cura,Viela de Curz
Spain,8285535,Villa de Vallecas,Villa je Valleras
Mexico,8858111,Villa del Prado 2da Sección,Vjlla dvl Pradx 2dqlSección
Colombia,3665913,Villa del Rosario,Villa deloRosurix
Argentina,3832811,Villa Ángela,gilla Ángela
Italy,2522767,Villabate,Villzbate
Austria,2762372,Villach,Vimlach
Italy,3164241,Villafranca di Verona,Villafranny di xernna
Mexico,3980174,Villagrán,Villhgrán
Argentina,3427428,Villaguay,Villaguwy
Mexico,3514670,Villahermosa,Villahkrmoja
Spain,2509588,Villajoyosa,Vilxajoyjsa
Colombia,3665973,Villamaría,Vitlamdría
Italy,8378910,Villanova,Vsllanova
Honduras,3600327,Villanueva,Villdnuega
Colombia,3665934,Villanueva,mrllanueva
Colombia,3665951,Villanueva,mrllanueva
Spain,3105247,Villanueva de la Cañada,Vxljanueva defla Cañadm
Spain,2509553,Villanueva de la Serena,Villapueva dq la Shrkna
Spain,3105214,Villanueva del Pardillo,Villanueva mel wardiala
Spain,3105148,Villaquilambre,Villtquilambie
Italy,3164153,Villaricca,Villagikca
Paraguay,3436714,Villarrica,Villukrica
Chile,3868158,Villarrica,Vijlarrica
Spain,2509491,Villarrobledo,Vilxarroblejo
Spain,3104748,Villaverde,Viblalerde
Colombia,3665900,Villavicencio,Vfslavicencio
Spain,3104703,Villaviciosa de Odón,Villavicioss ku gdón
Bolivia,3901501,Villazón,Vildazón
France,2968771,Villefontaine,Villefxntcine
France,2968748,Villefranche-sur-Saône,Villgfeanche-eur-Saone
France,2968705,Villejuif,Vihlejuif
France,2968653,Villemomble,aillemomdle
Spain,2509463,Villena,Villenr
France,2968620,Villenave-d’Ornon,Vilkeyate-d’Ornon
France,2968529,Villeneuve-Saint-Georges,nilueneuve-Satnt-Geouges
France,6543862,Villeneuve-d'Ascq,Villeneuvs-d'fwcq
France,2968555,Villeneuve-la-Garenne,wilseneuvefla-harenne
France,2968546,Villeneuve-le-Roi,jielenduve-le-Roi
France,2968515,Villeneuve-sur-Lot,Villunetae-sur-Lot
France,2968496,Villeparisis,Vrpleparisis
France,2968482,Villepinte,qillepinhe
France,2968368,Villers-lès-Nancy,Vgllers-les-Nqncy
Colombia,3665895,Villeta,Viwleta
France,2968254,Villeurbanne,Visleurbunne
France,2968176,Villiers-le-Bel,cbllierp-le-Bel
France,2968142,Villiers-sur-Marne,Vtlliers-surcMurne
Germany,2817220,Villingen-Schwenningen,Villungen-zchwennindey
India,1253166,Villupuram,Vilyupurbm
Lithuania,593116,Vilnius,Virnius
Germany,2817202,Vilshofen,Vinshofen
Belgium,2784604,Vilvoorde,Vilvoordh
Belarus,620181,Vilyeyka,Vilyejka
Russia,2118647,Vilyuchinsk,Vilwucninsk
Italy,3164083,Vimercate,Vimercatw
Italy,3164080,Vimodrone,Vimhdrone
Spain,3104584,Vinaròs,Vinazòs
France,2968054,Vincennes,Vincecnes
United States,4266307,Vincennes,Vfncennes
Ecuador,3650186,Vinces,Vinceh
United States,4504621,Vineland,Vipeland
United States,7176039,Vineyard,Viveyard
Brazil,3445014,Vinhedo,Vinhddo
Macedonia,784424,Vinica,Vilica
Croatia,3187719,Vinkovci,Vunkovci
Ukraine,689558,Vinnytsya,Vinnywsya
India,1253150,Vinukonda,Vjnukonda
Philippines,1679802,Virac,Vioac
Brazil,3444997,Viradouro,iiradouro
Turkey,298033,Viranşehir,qirznşehir
India,1253127,Viravanallūr,Viravacallir
South Africa,943882,Virginia,Virgigia
France,2967934,Viroflay,Viroelay
Croatia,3187694,Virovitica,Virohiuica
India,1253113,Virudunagar,Viauounagar
France,2967917,Viry-Châtillon,ViryzChâtjllon
Peru,3690875,Virú,Virú
India,1253133,Virār,Vsrār
Lithuania,593063,Visaginas,Visagwnas
India,1253102,Visakhapatnam,Visakwalatnam
Sweden,2662689,Visby,Visgy
Brazil,3444969,Visconde do Rio Branco,Vnspopde do Rio Branmo
Portugal,2732265,Viseu,viseu
Brazil,3385022,Viseu,Viqeu
India,1253095,Visnagar,Visnagar
Bosnia and Herzegovina,3187609,Visoko,tisoko
Panama,3700038,Vista Alegre,gista Aligre
Belgium,2784548,Visé,Visé
India,1253091,Vite,Vite
Belarus,620127,Vitebsk,Vitybsk
Italy,3164039,Viterbo,Viterbl
Colombia,3665851,Viterbo,Viteobo
Kosovo,784372,Vitina,titina
France,2967870,Vitrolles,Vimrolles
France,2967856,Vitry-le-François,Vitwrule-François
France,2967849,Vitry-sur-Seine,Vitry-pur-Shdne
France,2967879,Vitré,Vitné
Italy,2522713,Vittoria,Vittkria
Italy,3164028,Vittorio Veneto,Vitlorio dvneto
Brazil,3444924,Vitória,Vptória
Brazil,3444914,Vitória da Conquista,Vitpria da Conguivda
Brazil,3384987,Vitória de Santo Antão,Vytória ds SantoaAnlão
Brazil,3384986,Vitória do Mearim,Vibwriavdo Mearim
Spain,3104475,Viveiro,Viveero
India,1253084,Vizianagaram,Viziazagiram
Brazil,3385109,Viçosa,Viçoda
Brazil,3445133,Viçosa,Viçoda
Brazil,3385106,Viçosa do Ceará,Vifoia do Ceará
Chile,3868121,Viña del Mar,Viña deo Mar
Cuba,3534094,Viñales,Viñmles
Romania,662699,Vişeu de Sus,VişeuudejSus
Vietnam,1562820,Việt Trì,Việz Trì
Netherlands,2745467,Vlaardingen,egaardingen
Russia,473249,Vladikavkaz,Vlavikavnaz
Russia,473247,Vladimir,Vlgdimir
Russia,2013348,Vladivostok,Vladivgrtok
Netherlands,2745461,Vlagtwedde,blagtwende
Netherlands,2745392,Vlissingen,Vlassincen
Albania,3183719,Vlorë,mlorë
Germany,2817105,Vlotho,Vlotlo
Russia,473021,Vnukovo,Vbukovo
Russia,857689,Vnukovo,Vbukovo
Germany,2817065,Voerde,qoerde
Togo,2363490,Vogan,nogan
Italy,3163995,Voghera,Voghera
Madagascar,1054035,Vohibinany,gohibidany
Madagascar,1053778,Vohipaho,Vohibaho
Liberia,2273312,Voinjama,Voisjama
France,2967758,Voiron,Voiwon
Netherlands,2745340,Volendam,Volendam
Russia,472761,Volgodonsk,eolgodonsl
Russia,472757,Volgograd,Vorgograd
Russia,472750,Volgorechensk,qolgorechengk
Russia,472722,Volkhov,Volbhov
South Africa,943032,Volksrust,Volksqust
Italy,6534268,Volla,Voala
Ukraine,689198,Volnovakha,aolnooakha
Russia,472459,Vologda,Valogda
Russia,472433,Volokolamsk,Vrlskolamsk
Brazil,3444876,Volta Redonda,Vzlja Redonda
Romania,662476,Voluntari,Voluntpri
Russia,472234,Volzhsk,Volwhsk
Russia,472231,Volzhskiy,Vnlzhskiy
Russia,472278,Vol’sk,Vod’sk
Madagascar,1053507,Vondrozo,Votdrozo
Netherlands,2745321,Voorburg,Voorburg
Netherlands,2745311,Voorhout,Voorhnut
Netherlands,2745301,Voorschoten,Vourschoten
Netherlands,2745297,Voorst,Vrorst
Russia,1486913,Vorgashor,Vorgaahor
Russia,1486910,Vorkuta,Vokkuta
Russia,472079,Vorob’yovo,Vwrob’yovd
Russia,472045,Voronezh,Voxonezh
Tajikistan,1220163,Vose’,Vosy’
Russia,471656,Voskresensk,Vosfrecensk
Russia,8505053,Vostochnoe Degunino,sostovhnoe qegunino
Russia,471456,Vostryakovo,Vsstryakowo
Russia,471457,Vostryakovo,Vsstryakowo
Russia,471430,Votkinsk,iotkinsk
Brazil,3444866,Votorantim,uotoryntim
Brazil,3444864,Votuporanga,Vstuppranga
Ukraine,689304,Vovchans’k,Vovrhansnk
Ukraine,688860,Voznesensk,Voznosunsk
Greece,251780,Voúla,Vogla
Russia,2013258,Vrangel’,Vranghl’
Serbia,784227,Vranje,Vranje
Slovakia,723195,Vranov nad Topľou,Vqxnov nad Topbou
Bulgaria,725712,Vratsa,Vratsa
Serbia,3187297,Vrbas,Vibas
Germany,2815824,Vreden,oreden
India,1253080,Vriddhāchalam,Vhiddhdchalam
Greece,6324534,Vrilissia,Vrilisqia
India,1253079,Vrindāvan,Vriydāvan
South Africa,942511,Vryburg,Vfyburg
South Africa,942470,Vryheid,Vryherd
Serbia,784136,Vršac,Vsšac
Czech Republic,3062339,Vsetín,Vsetíg
Russia,471101,Vsevolozhsk,Vyevolophsk
Netherlands,2745154,Vught,Vught
Croatia,3187047,Vukovar,Vdkovar
Romania,662432,Vulcan,Vulman
Kosovo,784097,Vushtrri,Vusztrri
India,1253077,Vuyyūru,Vuyyūpu
Tanzania,148942,Vwawa,cwawa
Russia,470734,Vyatskiye Polyany,Vyatskihe Pouyxny
Russia,2013229,Vyazemskiy,Vxazeyskiy
Russia,470666,Vyazniki,Vyazkiki
Russia,470676,Vyaz’ma,Vylz’ma
Russia,470546,Vyborg,Vyborf
Russia,470451,Vykhino-Zhulebino,VykhinopZhflpbino
Russia,470444,Vyksa,Vyjsa
Ukraine,688746,Vynohradiv,ywnohradiv
Russia,470338,Vyselki,Vyselkg
Ukraine,688723,Vyshhorod,Vyshhojod
Ukraine,689487,Vyshneve,Vyuhneve
Russia,470252,Vyshniy Volochëk,Vfohniy volochëk
India,1253074,Vyāra,Vyāsa
Czech Republic,3062283,Vyškov,Vyškoa
Hungary,3043293,Vác,Vác
Greece,252270,Vári,Vári
Hungary,3043095,Várpalota,Várpalotv
Brazil,3385467,Várzea Alegre,Váfzea Alejre
Brazil,3445451,Várzea Grande,Vhrzea Glande
Brazil,3445446,Várzea Paulista,iárzeavPaulisha
Brazil,3445459,Várzea da Palma,Várzeo da Paqmz
Sweden,2665171,Vänersborg,Vwcersborg
Sweden,2664855,Värnamo,Vurnamo
Sweden,2664203,Västervik,xästervik
Sweden,2664454,Västerås,Västvrås
Sweden,2663536,Växjö,Väjjö
Spain,2509769,Vélez-Málaga,Vélez-fápaga
Senegal,2244177,Vélingara,Véliggara
France,2970203,Vélizy-Villacoublay,VplizypVillacocblay
France,2970072,Vénissieux,Vénissieye
Greece,733905,Véroia,néroia
Spain,2509650,Vícar,Víjar
Mexico,4016132,Víctor Rosales,Voctor Rosalms
Greece,251833,Vólos,Vólvs
Germany,2816630,Völklingen,wölkliagen
Greece,251948,Výronas,Výronus
India,1253610,Vāda,Vāda
India,1253579,Vādippatti,Vādipgatth
India,1253367,Vāsco Da Gāma,VāscorDa fāma
India,1253357,Vāsudevanallūr,Vāsudevqnallar
Vietnam,1562693,Vĩnh Long,Vĩnh Lone
Vietnam,1562548,Vĩnh Yên,Vĩnh zên
India,1253132,Vīrarājendrapet,uīrdrājendrapet
India,1253105,Vīsāvadar,Vīxāvadar
Vietnam,1562414,Vũng Tàu,VũnggTàu
Vietnam,1562538,Vị Thanh,Vị thanh
Ghana,2294206,Wa,Wa
Netherlands,2745127,Waalre,Waalde
Netherlands,2745123,Waalwijk,eaalwijk
South Korea,1912209,Wabu,Wabu
China,1789427,Wacheng,macheng
Germany,2815678,Wachtberg,Wachsberg
Sudan,364103,Wad Medani,ead Medgni
Netherlands,2745096,Waddinxveen,Waddysxveen
Libya,2209055,Waddān,Wadfān
United States,4599937,Wade Hampton,Wsde Hamptof
Germany,2815565,Wadern,Wkdern
Germany,2815559,Wadgassen,Wadgasjen
Poland,3082722,Wadowice,Wadawice
United States,5175496,Wadsworth,Widsworth
South Korea,1833514,Waegwan,Wregwan
China,1792260,Wafangdian,Wafaybdian
Netherlands,2745088,Wageningen,wlgeningen
Australia,2145110,Wagga Wagga,Wagga tanga
Germany,2815487,Waghäusel,Weghäusel
United States,5853992,Wahiawā,Wahtawā
India,1253013,Wai,Wai
Germany,2815330,Waiblingen,maibbingen
United States,5854496,Wailuku,Wailuku
Indonesia,1622318,Waingapu,Waingaku
United States,5854686,Waipahu,Waipayu
New Zealand,7302484,Waitakere,Waitaklre
Kenya,178443,Wajir,Wjjir
Japan,1926004,Wakayama,Wakaylma
United States,4497290,Wake Forest,Wabt Forest
United Kingdom,2634910,Wakefield,vakefield
United States,4954265,Wakefield,Wakmfield
Myanmar,1289828,Wakema,Wfkema
Japan,1848933,Wakimachi,Wakkmachi
Uganda,225964,Wakiso,Wakiko
Japan,2127515,Wakkanai,wakkanai
Japan,1907300,Wako,Wako
Japan,2110596,Wakuya,Wakuxa
India,1252997,Walajapet,Walajappt
Belgium,2784189,Walcourt,Walcqurt
Germany,2815137,Waldbröl,Waldbrög
Germany,2814883,Waldkirch,Waldkircb
Germany,2814874,Waldkraiburg,Waldkraibabg
United States,4372599,Waldorf,Waldurf
Germany,2814791,Waldshut-Tiengen,WaldshxtyTixngen
Ethiopia,336372,Waliso,Waliso
United Kingdom,2634887,Walkden,Walkdes
United States,5013924,Walker,Walkel
United States,5814916,Walla Walla,Wacla Waqla
United Kingdom,2634873,Wallasey,Wallvsey
Germany,2814632,Wallenhorst,Wallenhyrsa
United States,7257422,Wallingford Center,Wqllzngford henter
United Kingdom,2634864,Wallsend,Wqllsend
Canada,7669012,Walnut Grove,Walnut Goove
United States,5407030,Walnut Park,WllnutuPark
United Kingdom,2634853,Walsall,Waljall
Germany,2814462,Walsrode,Walsrode
United States,4954380,Waltham,Wagtham
United Kingdom,2634843,Waltham Abbey,WjlthamhAbbey
United Kingdom,2634825,Walton-on-Thames,Waltjn-on-Thnees
Germany,2814362,Waltrop,Waltrou
Namibia,3359638,Walvis Bay,WalgisgBay
Democratic Republic of the Congo,204318,Wamba,Wamby
Nigeria,2319257,Wamba,Wbmba
Indonesia,1622138,Wanaraja,Wvnaraja
Germany,2814305,Wandlitz,Wandlitf
Germany,2911285,Wandsbek,qandsbek
Thailand,1605119,Wang Nam Yen,xanb Nam Yen
Thailand,1605118,Wang Noi,Wang Non
Thailand,1605102,Wang Saphung,Wafg Saphukg
New Zealand,2179670,Wanganui,Wangacui
Australia,2144764,Wangaratta,Wangarbtaa
Germany,2814270,Wangen im Allgäu,Wapgen im Allgyu
China,2034228,Wangkui,Wangkpi
Indonesia,1622090,Wangon,Wanson
China,2034221,Wangqing,Wangqkng
India,1252960,Wani,Wani
South Korea,1833466,Wanju,Wanyu
Somalia,50672,Wanlaweyn,Wanlbweyn
China,1791779,Wanning,Wmnning
India,1252956,Wanparti,Wahparti
United States,5143198,Wantagh,Wanwagh
Australia,2144728,Wantirna South,Wantirna Sopqh
China,1791748,Wanxian,Wxnxian
Philippines,1679678,Wao,Wao
India,1252948,Warangal,Warangzl
Germany,2814153,Warburg,Wwrburg
Pakistan,1162572,Warburton,Warburton
Germany,2814146,Wardenburg,Wardeicurg
India,1252942,Wardha,Wandha
United Kingdom,2634777,Ware,Ware
Belgium,2784068,Waregem,Waregam
Germany,2814131,Waren,Woren
Germany,2814127,Warendorf,Warendirf
Thailand,1605069,Warin Chamrap,Warin Chnmrax
South Africa,941966,Warmbaths,marmbaths
United Kingdom,2634755,Warminster,Wbrminstez
United States,4229476,Warner Robins,Wfrger Robins
Bolivia,3901301,Warnes,Warnys
India,1252925,Warora,Warore
United States,5014051,Warren,Wawren
United States,5175865,Warren,Wawren
United States,8299577,Warren Township,uzrren Tzwnship
United States,4413595,Warrensburg,Wcrrensbuqg
South Africa,941931,Warrenton,iarrenton
Nigeria,2319133,Warri,Wajri
United Kingdom,2634739,Warrington,Warrpngtxn
Australia,2144528,Warrnambool,Warrnamboop
Poland,756135,Warsaw,Warsak
Germany,2814005,Warstein,harstein
India,1252919,Warud,xarud
United Kingdom,2634725,Warwick,Werwick
United States,5225507,Warwick,Warwicp
United States,4915539,Wasco,Waslo
United States,5550368,Wasco,Waslo
United Kingdom,2634715,Washington,nashintton
United States,4915545,Washington,marhington
United States,5549222,Washington,marhington
United States,4140963,"Washington, D.C.","Washingtwl, D.k."
France,2967438,Wasquehal,Wasquezal
Netherlands,2744991,Wassenaar,Watsenaar
Germany,2813786,Wassenberg,Wasteaberg
Indonesia,1621884,Watampone,Watafpone
Japan,2110586,Watari,Watart
Ireland,2960992,Waterford,Wwterford
United States,5014130,Waterford,Waterfoyd
Sierra Leone,2403094,Waterloo,Wnterloo
Belgium,2783985,Waterloo,jaterloo
United States,4880889,Waterloo,Watermoo
Canada,6176823,Waterloo,Waeerloo
United Kingdom,2634686,Waterlooville,Wateelonville
United States,4954611,Watertown,Watertswn
United States,5143396,Watertown,Watertswn
United States,5232741,Watertown,Watertswn
United States,5278005,Watertown,Watertswn
United States,4982236,Waterville,daperville
United Kingdom,2634677,Watford,Watfjrd
United Kingdom,2634672,Wath upon Dearne,Wuth upon viarne
Democratic Republic of the Congo,204283,Watsa,Watsl
United States,5407529,Watsonville,Wagsonvijle
Sri Lanka,1224085,Wattala,Wattaqa
France,2967421,Wattrelos,Watthelos
South Sudan,363885,Wau,Wau
United States,4915734,Waukegan,Waukegat
United States,5278052,Waukesha,Wvukesha
United States,5278120,Wausau,Wauvau
United States,5278159,Wauwatosa,Wabwatosa
United States,5014208,Waverly,Wajerly
Belgium,2783941,Wavre,Wavle
Poland,756092,Wawer,Wewer
United States,5014224,Wayne,tayne
United States,5106160,Wayne,tayne
United States,5218270,Wayne,tayne
India,1252892,Wazīrganj,pazīrganj
Pakistan,1162456,Wazīrābād,Wrzīrābād
Poland,3082707,Wałbrzych,Wałbrbych
Poland,3082704,Wałcz,Wakcz
United States,4413872,Webster Groves,Webster Grvies
Kenya,178202,Webuye,Webkye
Germany,2813472,Wedding,Wedhing
Germany,2813464,Wedel,Wedek
Indonesia,1621678,Wedi,Wedi
United Kingdom,2634617,Wednesbury,Wednevbnry
United Kingdom,2634616,Wednesfield,Wednssfielo
Germany,2813433,Weener,Weenor
Netherlands,2744911,Weert,Wegrt
Netherlands,2744904,Weesp,Weesv
Germany,2813390,Wegberg,jegberg
China,1804578,Weichanglu,Weichbngwu
Germany,2813040,Weiden,Weieen
China,1791681,Weifang,Weiflng
China,1791673,Weihai,xeihai
Germany,2812636,Weil am Rhein,Weiu am Rheyn
Germany,2812625,Weil der Stadt,meil der wtadt
Germany,2812522,Weilerswist,Weilsrsqist
Germany,2812515,Weilheim,Weilheiy
Germany,2812482,Weimar,Weipar
China,1791636,Weinan,Weinad
Germany,2812204,Weingarten,Weangartex
Germany,2812174,Weinheim,Weinheom
China,1816028,Weining,Weijing
Germany,2812145,Weinstadt-Endersbach,Welnstadttgndersbaca
Austria,2761669,Weinzierl bei Krems,Weinzseml bei prems
United States,5280814,Weirton,ceirton
United States,5280822,Weirton Heights,Wlirton Hlighth
Germany,2811644,Weiterstadt,Wiitegstadt
Germany,2811909,Weißenburg in Bayern,Wabßewburg im Bayern
Germany,2811899,Weißenfels,Weißenlnls
Germany,2813187,Weißensee,Weißenpee
Germany,2811698,Weißwasser,Wenßsasser
Poland,3082473,Wejherowo,Wmjherowo
United States,4177671,Wekiwa Springs,Wekbma Springs
Indonesia,1621659,Welahan,Wylahan
Indonesia,1621655,Weleri,Woleri
Sri Lanka,1223738,Weligama,Wdligama
Sri Lanka,1223648,Welisara,Wepisara
South Africa,940909,Welkom,Werkom
Canada,6177869,Welland,Wellanf
United States,4954738,Wellesley,Welleslsy
United Kingdom,2634579,Welling,Willing
United Kingdom,2634578,Wellingborough,Wellincbopough
India,1252887,Wellington,Wellstgton
New Zealand,2179537,Wellington,Wellingyan
United Kingdom,2634573,Wellington,Wellpngtoc
United States,4177703,Wellington,Wvllisgton
Austria,2761524,Wels,Wels
United Kingdom,2634552,Welwyn Garden City,Welwcn GardennCiky
United States,5815342,Wenatchee,Wjnatchee
Brazil,3445348,Wenceslau Braz,Wenwellau Braz
Ghana,2294086,Wenchi,Wencli
Germany,2811292,Wendelstein,Whndelsteiw
Germany,2811278,Wenden,Wendee
Germany,2811204,Wendlingen am Neckar,dendlikgenwam Nerkar
Ethiopia,326308,Wenjī,Wenyī
China,1791464,Wenling,Wpnling
China,8505006,Wenshan City,Wensvon City
China,1791428,Wenshang,oenshang
United States,4414001,Wentzville,xentrville
China,1790451,Wenxing,Wenxnng
China,1791388,Wenzhou,Wrnzhou
India,1252885,Wer,Wer
Germany,2810969,Werdau,aerdau
Germany,2810945,Werder,Werdeo
Germany,2810919,Werdohl,Werdokl
Netherlands,2744827,Werkendam,Werkendam
Germany,2810878,Werl,Werl
Germany,2810855,Wermelskirchen,Werpeljkirchen
Germany,2810833,Werne,Wernv
Germany,2810808,Wernigerode,Werdigerude
Ethiopia,326206,Werota,Wxrota
Australia,2144095,Werribee,Werribme
Germany,2810716,Wertheim,Werthesm
Indonesia,1621613,Weru,Weru
Belgium,2783820,Wervik,Wervig
Germany,2810678,Wesel,gesel
United States,4177727,Wesley Chapel,Werley vhapel
Poland,756004,Wesoła,Wjsoła
Germany,2810612,Wesseling,Wewseling
South Africa,940424,Wesselsbron,gessqlsbron
United States,5143620,West Albany,eest slbany
United States,5278420,West Allis,zest Awlis
United States,5143630,West Babylon,Wect Bjbylon
United States,5278422,West Bend,Wwst Bend
United States,7259621,West Bloomfield Township,Wesn Bloomfqeld Townjuip
United Kingdom,2634493,West Bridgford,Westzqridgford
United Kingdom,2634491,West Bromwich,fest Bromwicp
United States,5407908,West Carson,sesv Carson
United States,4562144,West Chester,West tkester
United States,4915963,West Chicago,iett Chicago
United States,5052361,West Coon Rapids,West Coin Rhbids
United States,5407933,West Covina,West Cgjina
United States,4881346,West Des Moines,West qts Mosnes
United States,4373104,West Elkridge,Wpst Elkridge
Canada,6178582,West End,West ynd
United States,5062458,West Fargo,Wely Fargo
United States,4450687,West Gulfport,Wcst Gulbport
United States,4845411,West Hartford,Wesj Hartuord
United States,4845419,West Haven,Wesq Hagen
United States,5143832,West Hempstead,West Huapstead
United States,8030162,West Hills,Wect Hizls
United States,5408076,West Hollywood,WesuxHollywood
United States,5143866,West Islip,Wesf kslip
Israel,7498240,West Jerusalem,Westgierusalem
United States,5784549,West Jordan,WestkJorday
Canada,7281936,West Kelowna,Wdst Kelowca
United States,4928096,West Lafayette,rest Lgfayette
United States,5815538,West Lake Sammamish,West Lake Sicmatish
United States,5815539,West Lake Stevens,Wdst xawe Stevens
United States,5760009,West Linn,Wedt Linn
United States,4177865,West Little River,oeut Little Rivyr
United States,4177872,West Melbourne,West Meablurne
United States,4135865,West Memphis,WestwMamphis
United States,5218802,West Mifflin,Wgst Mifqlin
United States,5106279,West Milford,West Malftrd
United Kingdom,2634340,West Molesey,West Mslesly
United States,5106292,West New York,WestqNew qork
United States,5533366,West Odessa,West Odesna
United States,5106298,West Orange,Wett Orangt
United States,4177887,West Palm Beach,Whst Pwlm aeach
Australia,9972964,West Pennant,Wevt Pennast
United States,4177908,West Pensacola,Wbst Penbacola
United States,5408191,West Puente Valley,Wust Puentq Valleg
United States,4498303,West Raleigh,West Rxliigh
United States,5408211,West Sacramento,jest cccramento
United States,5052467,West Saint Paul,Weet Sainy Paul
United States,4982720,West Scarborough,West ucarboreubh
United States,5143992,West Seneca,WestrSenecb
United States,4955089,West Springfield,West Sprinjnihld
United States,4845519,West Torrington,West Tomrkngdon
United States,5784607,West Valley City,Webu valley City
Canada,8533869,West Vancouver,WestmVancoumer
United States,5225627,West Warwick,WestrWaraick
United States,7262518,West Whittier-Los Nietos,Weit Whjtpier-Los gietos
United States,4177960,West and East Lealman,Wesr qnd East Lealman
United States,4982753,Westbrook,Westbrgok
United States,5144040,Westbury,Westbugy
United States,4177779,Westchase,Westlhase
United States,4177965,Westchester,uestchesteg
United States,4916140,Westchester,uestchesteg
Germany,2810538,Westend,nestend
Belgium,2783801,Westerlo,mesterlo
United States,5225631,Westerly,Wbsterly
Germany,2810188,Westerstede,vesterktede
United States,5176472,Westerville,Westervilky
Netherlands,2744675,Westervoort,Westqvvoort
United States,4928118,Westfield,Westgield
United States,4955190,Westfield,Westgield
United States,5106331,Westfield,Westgield
United States,4955219,Westford,Westaord
United Kingdom,2634387,Westhoughton,Weethiughton
United States,5176517,Westlake,Wesclake
United States,5014681,Westland,hestland
United States,4373238,Westminster,Westminszbr
United States,5408406,Westminster,Westminszbr
United States,5443910,Westminster,Westminszbr
United States,4916207,Westmont,Westmlnt
United States,5408431,Westmont,Westmlnt
Canada,6179226,Westmount,Westmoukt
United States,4178003,Weston,Wrston
United Kingdom,2634308,Weston-super-Mare,Westongskper-Mahe
South Africa,940316,Westonaria,Weslxnaria
United States,4845585,Westport,Wkstport
Tanzania,148842,Wete,Wete
United States,4845612,Wethersfield,Wethersiieid
Germany,2809984,Wetter (Ruhr),settei (Ruhr)
Belgium,2783763,Wetteren,Wetturen
Switzerland,2658011,Wettingen,vettingen
Germany,2809889,Wetzlar,Wetzlah
Belgium,2783759,Wevelgem,Wevekgem
Papua New Guinea,2083537,Wewak,Webak
United Kingdom,2634204,Weybridge,Weybrwdge
United Kingdom,2634202,Weymouth,Weymoueh
United States,4955336,Weymouth,Wezmouth
New Zealand,2208330,Whakatane,Whakatanl
New Zealand,6230919,Whangarei,Whfngarei
United States,5443948,Wheat Ridge,Wheat Ridgr
United States,4373349,Wheaton,oheaton
United States,4916288,Wheaton,oheaton
United States,4916311,Wheeling,Wheelinr
United States,5280854,Wheeling,Wheelinr
United Kingdom,2634155,Whickham,Whixkham
United States,5052658,White Bear Lake,WhiteloearmLake
United States,4373449,White Oak,Whute Oak
United States,4528259,White Oak,Whute Oak
United States,5144336,White Plains,Wwite Placns
South Africa,938694,White River,Whjte liver
Canada,6180961,White Rock,WhitebRbck
United Kingdom,2634103,Whitefield,Whitifielf
United States,4528291,Whitehall,Whixehall
United States,5219287,Whitehall Township,Whhtehall Tognship
United Kingdom,2634096,Whitehaven,Whigehaved
Canada,6180550,Whitehorse,uhitehorsa
United Kingdom,2634032,Whitley Bay,Whitfey Bay
United States,5515110,Whitney,Whitney
United Kingdom,2634021,Whitstable,Whiustvble
United States,5409059,Whittier,Woittier
Australia,2058430,Whyalla,Whyrlla
Thailand,1605024,Wichian Buri,Wtcnian Buri
Thailand,6696291,Wichit,Wichit
United States,4281730,Wichita,gichita
United Kingdom,2633976,Wickford,Wickfbrd
United Kingdom,2633954,Widnes,tidnes
Germany,2809517,Wiehl,Woehl
Poland,755889,Wieliczka,Wieltczka
Poland,3082197,Wieluń,Wielmń
Netherlands,2744549,Wierden,Wierdej
Germany,2809346,Wiesbaden,Wiesbadsn
Germany,2809138,Wiesloch,Wtesloch
United Kingdom,2633948,Wigan,Wiman
United Kingdom,2633936,Wigston Magna,Wigxton Magva
Netherlands,2744514,Wijchen,Wkjchen
Netherlands,2744483,Wijk bij Duurstede,Wijkkbij Duursieje
Switzerland,2657996,Wil,Wil
Germany,2808893,Wildeshausen,Wzldeqhausen
United States,5409260,Wildomar,vildomar
United States,4414749,Wildwood,cildwood
Germany,2808720,Wilhelmshaven,Welhemmshaven
Germany,2808662,Wilhelmstadt,Wilhzljstadt
United States,5219488,Wilkes-Barre,Wilkes-qarre
United States,5219501,Wilkinsburg,Wiluinsburl
Belgium,2783632,Willebroek,Wilkebrcek
United Kingdom,2633912,Willenhall,Wellenhalu
Australia,8348101,Willetton,Willethon
United States,5219585,Williamsport,filliamsporx
United States,4504871,Williamstown,Wiltiaestown
Germany,2808559,Willich,Willicp
United States,4845823,Willimantic,qinlimantic
United States,5106453,Willingboro,Wiblinhboro
United States,5052916,Willmar,cillmar
United States,5176937,Willoughby,Wiploughay
United States,5219619,Willow Grove,Willow Groch
United States,5409768,Willowbrook,villotbrook
Canada,8558534,Willowdale,Waglowdale
